TimestepsStd,OmegaBefore,NormDeltaOmega,DeltaOmega,Wins,Omega,ReturnsStd,ITERATIONS,Traj,NormDeltaVar,RewardMean,TimestepsMean,RewardStd,ReturnsMean,ConfortViolation
10.993842640314623,8.0,0.10000000146368748,0.10000000146368748,0.0,8.100000001463687,73.97799548050403,0,250,0.316227767656675,6.412163413511542,22.632,1.385347918951359,145.12008237459318,0
16.087801092753477,8.100000001463687,0.024158101935132237,-0.024158101935132237,0.0,8.075841899528555,107.14413197185209,1,250,0.29606179619702644,6.387868489256706,27.216,1.2548724205652333,173.8522288036105,0
20.424534266415964,8.075841899528555,0.05381024727867256,-0.05381024727867256,0.4,8.022031652249883,136.98028935591492,2,250,0.296377705602682,6.445822728985027,32.92,1.1465757344612342,212.19648423818708,0
19.947738117390656,8.022031652249883,0.05130967045286461,-0.05130967045286461,0.0,7.970721981797018,134.32612136163317,3,250,0.2816761061733004,6.498396376307841,35.088,1.1215248107267775,228.01573205188956,0
20.583043895400895,7.970721981797018,0.057193991083886786,-0.057193991083886786,0.0,7.913527990713131,139.62013623170324,4,250,0.27191367502435365,6.563076113039054,39.952,1.0604702925026568,262.20801686813627,0
20.930989083175216,7.913527990713131,0.06786593643024297,-0.06786593643024297,0.0,7.845662054282888,143.0388632259026,5,250,0.25910562974602197,6.618241695971211,43.264,1.0269855010606597,286.3316087344985,0
21.730500592485207,7.845662054282888,0.0663542051790671,-0.0663542051790671,0.0,7.779307849103821,149.99723277999377,6,250,0.24686884660721953,6.683855193163843,46.688,0.9981114453317045,312.05583125843344,0
21.264994709616083,7.779307849103821,0.016566086640404265,0.016566086640404265,0.0,7.7958739357442255,148.07746441781958,7,250,0.22333456577549934,6.750547258530192,50.4,0.9696293903461596,340.22758182992175,0
22.886946148405208,7.7958739357442255,0.011754783295355509,-0.011754783295355509,0.0,7.78411915244887,159.0238721752107,8,250,0.20831696546252898,6.74308529330797,51.764,0.9555584944659938,349.04906712279376,0
23.398505593306595,7.78411915244887,0.03132416107918612,-0.03132416107918612,0.0,7.752794991369684,162.71706829839485,9,250,0.1986786038548944,6.752372964293413,54.044,0.9369317357391089,364.92524448227323,0
23.772879001080202,7.752794991369684,0.04285263421902297,-0.04285263421902297,0.0,7.709942357150661,165.87324219663503,10,250,0.19624922869331493,6.774673537754895,53.332,0.9460863780210339,361.306889115544,0
23.71993558170005,7.709942357150661,0.02995531101555393,-0.02995531101555393,0.0,7.679987046135107,166.3480254713109,11,250,0.2048315494030291,6.819759896543762,57.284,0.9186063189147873,390.6631259136129,0
24.91565162703958,7.679987046135107,0.0038145736656858276,0.0038145736656858276,0.0,7.683801619800793,175.3452703253672,12,250,0.21852874639176845,6.851644435404116,62.048,0.8869923027140733,425.13083392795454,0
25.71507542279431,7.683801619800793,0.008763959092578766,0.008763959092578766,0.0,7.692565578893372,180.99312037479592,13,250,0.22970100284714057,6.857304580727313,65.164,0.8660942447555046,446.8493956985146,0
