ITERATIONS,RewardStd,Traj,ConfortViolation,OmegaBefore,DeltaOmega,NormDeltaVar,Wins,ReturnsMean,RewardMean,ReturnsStd,TimestepsMean,TimestepsStd,NormDeltaOmega,Omega
617,0.876539512429114,250,0,0.32719906009946853,-0.0002593533274716786,0.09176623117031142,24.8,959.2212479569118,9.886432717234001,661.0045088228339,97.024,65.61334791031472,0.0002593533274716786,0.32693970677199685
618,0.7649781800993716,250,0,0.32693970677199685,-0.008699913045717267,0.09843711949389641,32.800000000000004,1132.1288391730095,9.910785411907431,695.6211430187179,114.232,69.06230647755692,0.008699913045717267,0.3182397937262796
619,0.8233834859328272,250,0,0.3182397937262796,-0.0064411267899872615,0.10999720105727613,28.799999999999997,1032.3711450628919,9.898473048466787,694.1551407985673,104.296,68.92779108603438,0.0064411267899872615,0.3117986669362923
620,0.7835064028495444,250,0,0.3117986669362923,-0.010103519813057793,0.1181882418978115,32.800000000000004,1078.5533222911436,9.908074174056951,699.6726073654511,108.856,69.42837506380226,0.010103519813057793,0.30169514712323453
621,0.8877913133555296,250,0,0.30169514712323453,-0.016070269061851772,0.12058997790356608,21.6,974.518722358384,9.884358998279616,645.5849130200664,98.592,64.14409977542752,0.016070269061851772,0.28562487806138276
622,1.0279486898981731,250,0,0.28562487806138276,-0.013421481964186965,0.12427992503541774,12.8,801.60988058129,9.848755167354163,578.7683411282595,81.392,57.55872076410316,0.013421481964186965,0.2722033960971958
623,0.9482556156197364,250,0,0.2722033960971958,-0.012527764639879979,0.13120568107515915,16.8,903.6716617139559,9.871446099296032,648.1874716252299,91.544,64.47802776140101,0.012527764639879979,0.2596756314573158
624,1.106391926374693,250,0,0.2596756314573158,-0.0050101834413325275,0.12487593227950547,6.4,738.8829839140702,9.826616979387039,512.177813408539,75.192,51.038290880475216,0.0050101834413325275,0.2546654480159833
625,1.0733581748598582,250,0,0.2546654480159833,-0.0008626953886195499,0.1280926466525462,8.799999999999999,766.8677773772964,9.83668262413156,558.5654532524496,77.96,55.63342879959854,0.0008626953886195499,0.25380275262736374
626,1.1090576197484312,250,0,0.25380275262736374,0.0023937774159871195,0.1202147761213709,8.0,722.614696075781,9.825610465514265,502.17966419762666,73.544,49.99448033533302,0.0023937774159871195,0.25619653004335086
627,1.0646150816123288,250,0,0.25619653004335086,-0.0010025150567851693,0.11442671832940379,8.799999999999999,780.0055806076155,9.839610210510843,529.1427828156457,79.272,52.67445316279989,0.0010025150567851693,0.2551940149865657
628,1.0909627645911248,250,0,0.2551940149865657,0.012479237512178998,0.10605410073033525,9.6,734.9826026404871,9.832280108097272,527.8027168680403,74.752,52.50122375716589,0.012479237512178998,0.2676732524987447
629,1.0449042952960261,250,0,0.2676732524987447,0.017089015004211727,0.10556421191110135,12.0,782.2233323233264,9.844735857875133,572.1797695980611,79.456,56.911229682726066,0.017089015004211727,0.2847622675029564
630,0.9299869706977216,250,0,0.2847622675029564,0.018242517050980234,0.10371051444832805,16.8,940.4815510139114,9.875688329699168,649.2312824561731,95.232,64.5905424655963,0.018242517050980234,0.30300478455393665
631,0.9042924338983309,250,0,0.30300478455393665,0.017984592017139367,0.10590142311024694,18.4,976.6598475418158,9.88042092446803,637.4371215417747,98.848,63.38997472787002,0.017984592017139367,0.320989376571076
632,0.8042172723203049,250,0,0.320989376571076,0.0328259277918761,0.10228726578045179,28.799999999999997,1083.2176081496034,9.902888979646049,682.4013592368145,109.384,67.77182706700476,0.0328259277918761,0.3538153043629521
633,0.7059565764199563,250,0,0.3538153043629521,0.015985367712235576,0.10386246195083018,39.2,1205.821689039272,9.92151863677653,726.7973938955543,121.536,72.15655690233564,0.015985367712235576,0.3698006720751877
634,0.6771505950911204,250,0,0.3698006720751877,0.015591038853502381,0.1138096397678235,40.8,1277.580595521574,9.92588566350903,708.0259901358735,128.712,70.29535586366997,0.015591038853502381,0.38539171092869007
635,0.6603276561006481,250,0,0.38539171092869007,0.008091119096767463,0.123848273357977,44.0,1271.5788762539987,9.928625119104868,713.4490521907911,128.072,70.79097976437394,0.008091119096767463,0.39348283002545753
636,0.609037891205616,250,0,0.39348283002545753,0.01969773497789923,0.13579192981153715,50.4,1326.7866417931384,9.93698803020625,731.1885762987002,133.52,72.55128944408914,0.01969773497789923,0.41318056500335676
637,0.5608484475349791,250,0,0.41318056500335676,0.017144638841339654,0.151582256806912,55.2,1415.6134365934515,9.943340052493902,704.2684129484791,142.368,69.86404351309764,0.017144638841339654,0.4303252038446964
638,0.5059246731943966,250,0,0.4303252038446964,0.016953136757341114,0.14317612280487843,61.6,1493.7814056435718,9.951112540260416,687.2308308357003,150.112,68.16065915174237,0.016953136757341114,0.4472783406020375
639,0.495960921119346,250,0,0.4472783406020375,0.017575884096227345,0.15281231871827594,61.6,1554.4527404498801,9.95168207714392,629.9217502249626,156.2,62.4439588751386,0.017575884096227345,0.4648542246982649
640,0.4940937916851416,250,0,0.4648542246982649,0.021821452291028387,0.13115444465195283,62.4,1533.5594388475422,9.950941126242878,664.2333614870453,154.112,65.88040267029339,0.021821452291028387,0.48667567698929326
641,0.39020250353354863,250,0,0.48667567698929326,0.038342874685357575,0.14626616329972064,74.4,1679.5595477317604,9.962273107453262,592.9551104265024,168.592,58.79579522380831,0.038342874685357575,0.5250185516746508
642,0.2975099462909819,250,0,0.5250185516746508,0.038397489291374765,0.1497546512755628,84.0,1809.3285615698921,9.969851011515825,475.99226745799075,181.48,47.167378557643,0.038397489291374765,0.5634160409660256
643,0.23576687096014642,250,0,0.5634160409660256,0.030708983953561364,0.14506556381045946,89.60000000000001,1875.619141557678,9.972453964045501,400.1240438565598,188.08,39.656041153902386,0.030708983953561364,0.594125024919587
644,0.12831508794438498,250,0,0.594125024919587,0.0206099077216525,0.1546371688651564,96.8,1960.148853307083,9.976327632873998,251.01066978464294,196.48,24.89035154432336,0.0206099077216525,0.6147349326412395
645,0.06394536607327622,250,0,0.6147349326412395,0.012363207783044117,0.15182033988308896,99.2,1994.5265392066692,9.977022585971174,122.23833588944336,199.912,12.115455253518132,0.012363207783044117,0.6270981404242836
646,0.14298834714832726,250,0,0.6270981404242836,-0.014660203312926057,0.15217942015027616,96.0,1965.7935922168028,9.973382540267082,213.72948490509637,197.104,21.144388948371148,0.014660203312926057,0.6124379371113575
647,0.17072631032777316,250,0,0.6124379371113575,-0.02468782792654811,0.13907546064652287,94.39999999999999,1929.251695937462,9.97338552490417,315.2083472851032,193.44,31.241101132962644,0.02468782792654811,0.5877501091848094
648,0.22611532441449111,250,0,0.5877501091848094,-0.037168705056280116,0.11626557657352309,90.4,1882.0982590036742,9.971275848752194,397.4595914359062,188.752,39.410385636276125,0.037168705056280116,0.5505814041285293
649,0.27233068902840596,250,0,0.5505814041285293,-0.016816790952487115,0.09737445046863531,86.4,1836.582821418127,9.970157764147741,453.21913722647656,184.208,44.928262107497545,0.016816790952487115,0.5337646131760422
650,0.3228319199812851,250,0,0.5337646131760422,-0.028063874071748707,0.09952342261590379,81.6,1767.0077981725638,9.966877612543227,535.4862721462739,177.288,53.1134357389917,0.028063874071748707,0.5057007391042935
651,0.3145562538607209,250,0,0.5057007391042935,-0.03158993435290186,0.10008558626044121,82.39999999999999,1779.9151413134819,9.969056038362991,505.3442813941823,178.544,50.08097507037977,0.03158993435290186,0.4741108047513916
652,0.438648271467789,250,0,0.4741108047513916,-0.04429632297211339,0.09424653757911054,68.8,1617.4780781164247,9.957387823912983,616.9811503309543,162.44,61.171287382235136,0.04429632297211339,0.4298144817792782
653,0.5400798618639822,250,0,0.4298144817792782,-0.03139903257582133,0.10013558976798419,56.8,1472.7122517886005,9.94538257555781,691.4490892517586,148.08,68.62438050722207,0.03139903257582133,0.3984154492034569
654,0.6680025172698324,250,0,0.3984154492034569,-0.01513771332761532,0.11684995409872513,42.4,1277.1057368168315,9.925280844448144,698.2029026560762,128.672,69.29239796687658,0.01513771332761532,0.3832777358758416
655,0.6951423748674194,250,0,0.3832777358758416,-0.017349680601212558,0.12713291614671807,40.0,1227.4707444050778,9.922002266595623,716.4344907034724,123.712,71.12150909535033,0.017349680601212558,0.365928055274629
656,0.6955015606923124,250,0,0.365928055274629,-0.015506696423847444,0.1414837097890247,40.0,1226.3659705658324,9.922697023802774,722.057604605963,123.592,71.68588100874537,0.015506696423847444,0.3504213588507816
657,0.7079678476426043,250,0,0.3504213588507816,-0.017099926543131416,0.15434504441439464,39.2,1198.8532787986803,9.920997010912615,727.7922612823522,120.84,72.26201215023009,0.017099926543131416,0.33332143230765016
658,0.776894382483237,250,0,0.33332143230765016,-0.0036195965330474422,0.16049969234575195,32.0,1109.9732328745304,9.90835207522076,687.1224734184154,112.024,68.20163798619502,0.0036195965330474422,0.3297018357746027
659,0.730490567833228,250,0,0.3297018357746027,0.02228408341576693,0.17787114667748674,37.6,1154.862918374424,9.917413080296992,715.315884042119,116.448,70.99052962191506,0.02228408341576693,0.35198591919036964
660,0.7431651316417612,250,0,0.35198591919036964,0.01942145275801016,0.1821622108979861,37.6,1114.8485176445758,9.91434723289499,737.755644443679,112.448,73.22081190481296,0.01942145275801016,0.3714073719483798
661,0.6419619680561265,250,0,0.3714073719483798,0.02398182577845226,0.2034356060556731,47.199999999999996,1269.7742227487508,9.932526773691732,743.0539903269181,127.84,73.73329234477463,0.02398182577845226,0.39538919772683206
662,0.5405158782941719,250,0,0.39538919772683206,0.022208746867872775,0.20092947820590504,58.4,1416.8510563182294,9.948120094353687,739.3939319966324,142.424,73.37533798218581,0.022208746867872775,0.41759794459470484
663,0.46731041115303923,250,0,0.41759794459470484,0.005534494568872339,0.16538563066629736,66.4,1534.3610483277841,9.956659452887557,694.811397184537,154.104,68.94215824878127,0.005534494568872339,0.4231324391635772
664,0.4164698289726625,250,0,0.4231324391635772,-0.01156063061840834,0.15253694581777175,71.2,1658.2022511164973,9.963241751084512,613.6982837446475,166.432,60.879597370547714,0.01156063061840834,0.41157180854516884
665,0.5642798443055863,250,0,0.41157180854516884,-0.03304088349946588,0.1358317545507791,55.2,1398.4858418977124,9.942030952466249,713.9527703081716,140.664,70.83682025613514,0.03304088349946588,0.37853092504570296
666,0.7042725498909037,250,0,0.37853092504570296,-0.031156679372678187,0.1345457401534487,40.0,1195.2134855850754,9.919771973848643,731.0891515588495,120.488,72.58260022898051,0.031156679372678187,0.3473742456730248
667,0.731070308262714,250,0,0.3473742456730248,-0.05139087597405284,0.14061853197117255,36.8,1167.4627015506424,9.916610335269791,736.1115026049704,117.728,73.11365136552817,0.05139087597405284,0.29598336969897193
668,0.9710883891575107,250,0,0.29598336969897193,-0.05720869420143326,0.13923434286482098,14.399999999999999,884.9700105593965,9.86368714399684,619.5483903648152,89.72,61.64097338621447,0.05720869420143326,0.23877467549753867
669,1.1347572927712,250,0,0.23877467549753867,-0.04872850437345147,0.1261228153410635,6.4,701.2581422584201,9.81934219584435,475.76622620397194,71.416,47.3666860145398,0.04872850437345147,0.1900461711240872
670,1.2616456291919846,250,0,0.1900461711240872,-0.04473249283497674,0.12097380095412465,2.4,586.2072439079672,9.780553322009592,373.29295292143405,59.936,37.22208892579781,0.04473249283497674,0.14531367828911046
671,1.3672871414709258,250,0,0.14531367828911046,-0.03888597262336854,0.11162942151269525,0.0,507.2170774995035,9.745179017435897,277.0793918702766,52.048,27.712193994702044,0.03888597262336854,0.10642770566574192
672,1.410108534183224,250,0,0.10642770566574192,-0.03544043504301386,0.10288201604446595,0.8,471.5208758055056,9.730907953721019,260.5065220482084,48.456,25.996770260938185,0.03544043504301386,0.07098727062272805
673,1.527435744190876,250,0,0.07098727062272805,-0.02708792462428438,0.09428621976888668,0.0,400.84862630072234,9.686077380164372,168.23688225764232,41.384,16.82464097685297,0.02708792462428438,0.043899345998443674
674,1.547477664600257,250,0,0.043899345998443674,-0.023098184227279862,0.0861039118540715,0.0,389.82607367235585,9.677906496334554,154.1655924967796,40.28,15.410957140943582,0.023098184227279862,0.020801161771163812
675,1.55347950930556,250,0,0.020801161771163812,-0.015925066900008108,0.07871856217881484,0.0,386.773876998815,9.677088595847053,127.72212442953327,39.968,12.769298179618174,0.015925066900008108,0.004876094871155704
676,1.5640193081229086,250,0,0.004876094871155704,-0.011580060568977582,0.07217493126746094,0.0,381.2869909436145,9.673406508616159,112.2205452233966,39.416,11.218687267234076,0.011580060568977582,-0.006703965697821878
677,1.583594637425185,250,0,-0.006703965697821878,-0.008605591310023324,0.06454190557686934,0.0,371.2401899747732,9.665699593177806,137.7180520287694,38.408,13.766682098457856,0.008605591310023324,-0.015309557007845202
678,1.5744027410464796,250,0,-0.015309557007845202,-0.0031460822427054162,0.058678436592478324,0.0,375.9631140103313,9.669833179278069,138.4823679401908,38.88,13.842311945625267,0.0031460822427054162,-0.018455639250550618
679,1.5711781017949717,250,0,-0.018455639250550618,-0.00178127726938207,0.0541477341257553,0.0,377.6445440557435,9.671290310790399,113.82115095724046,39.048,11.37917817770686,0.00178127726938207,-0.020236916519932688
680,1.609601275256939,250,0,-0.020236916519932688,0.001745486989121709,0.0495134403159251,0.0,358.3524551150273,9.653891570986726,100.4831914133854,37.12,10.042788457395686,0.001745486989121709,-0.01849142953081098
681,1.6016479956125953,250,0,-0.01849142953081098,0.0037366929150667513,0.04357870939390384,0.0,362.3014344086969,9.658280934332932,111.72799192046824,37.512,11.17111704351897,0.0037366929150667513,-0.014754736615744227
682,1.545967500854931,250,0,-0.014754736615744227,0.009145708533409836,0.03859877892347698,0.0,391.09367471126177,9.682453820342191,122.98766934607877,40.392,12.293019808004866,0.009145708533409836,-0.005609028082334391
683,1.5554054419116181,250,0,-0.005609028082334391,0.013911614911920469,0.034366864000679884,0.0,385.97501800881537,9.678410682267186,141.9055745291119,39.88,14.185964894923433,0.013911614911920469,0.008302586829586078
684,1.583303091822011,250,0,0.008302586829586078,0.01625703543913666,0.032755693449143634,0.0,371.2842758113214,9.664834334946933,118.07341400118902,38.416,11.801819520734929,0.01625703543913666,0.024559622268722738
685,1.5307892416343352,250,0,0.024559622268722738,0.01977533820558826,0.029707102705486675,0.0,399.25383867775633,9.68686526295022,145.17784130167837,41.216,14.515968586353443,0.01977533820558826,0.044334960474311
686,1.523455725986735,250,0,0.044334960474311,0.018510916354489385,0.028334109147218102,0.0,403.3006849146802,9.689138115382477,128.89927459278852,41.624,12.885752752555826,0.018510916354489385,0.06284587682880038
687,1.493674418393675,250,0,0.06284587682880038,0.021066017263985354,0.024866743724465054,0.0,420.58620007971234,9.699866238000748,154.34914492466658,43.36,15.434195800235269,0.021066017263985354,0.08391189409278574
688,1.4757240731797254,250,0,0.08391189409278574,0.023953657081001084,0.024032707442721908,0.0,431.49484943827986,9.706110523625153,192.18612949259793,44.456,19.218534387408422,0.023953657081001084,0.10786555117378682
