# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;average_reward;w_current[0];w_current[1];w_target[0];w_target[1];theta_current[0];theta_current[1];theta_target[0];theta_target[1]
1.049000000000000000000000000000e+03;2.160206815789157133167464053258e+02;1.806286369866349161839025327936e+00;nan;1.486193603356223968958715886401e+00;1.486193603356108505764154870121e+00;nan;nan;8.315025300253498039687594101110e-05;nan;1.000000000000000000000000000000e+00;nan;7.509658432470870965264042595777e-05;2.181960464483420736314656096511e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.569649870089524834604333136667e-01;7.430350129910465728499957549502e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.050000000000000000000000000000e+03;2.160356109219969482637679902837e+02;1.806594318020403378000082739163e+00;nan;1.486070025982094033878411210026e+00;1.486070025981957476446382315771e+00;nan;nan;8.317826104276874956029719232475e-05;nan;1.000000000000000000000000000000e+00;nan;7.513468689134191749127295034683e-05;2.182113153302754238183069901424e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.570267913692269590164585224557e-01;7.429732086307720972939705461613e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.051000000000000000000000000000e+03;2.160505478400021956986165605485e+02;1.806902268063564021005618087656e+00;nan;1.485946417261545082766360792448e+00;1.485946417261416963029319049383e+00;nan;nan;8.320628084776896654910921524717e-05;nan;1.000000000000000000000000000000e+00;nan;7.517280879048383662385801606831e-05;2.182265919370888873629610316129e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.570886114066866512395392874168e-01;7.429113885933124050708897812001e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.052000000000000000000000000000e+03;2.160654923367802382472291355953e+02;1.807210219957744445906655528233e+00;nan;1.485822777186625920364804187557e+00;1.485822777186489807021985143365e+00;nan;nan;8.323431242405572507304239993076e-05;nan;1.000000000000000000000000000000e+00;nan;7.521095003195469599031885987728e-05;2.182418762726960892450733808801e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.571504471253082124704292255046e-01;7.428495528746907883288486118545e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.053000000000000000000000000000e+03;2.160804444161702235760458279401e+02;1.807518173664569349767816675012e+00;nan;1.485699105749382464836116923834e+00;1.485699105749248349894742204924e+00;nan;nan;8.326235577813787024428759941941e-05;nan;1.000000000000000000000000000000e+00;nan;7.524911062555468034291489276555e-05;2.182571683410129637081809050869e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.572122985290692942506041163142e-01;7.427877014709296510375224897871e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.054000000000000000000000000000e+03;2.160954040820276702561386628076e+02;1.807826129145917448681757377926e+00;nan;1.485575402941860412298069604731e+00;1.485575402941711642412769833754e+00;nan;nan;8.329041091654480635873142313486e-05;nan;1.000000000000000000000000000000e+00;nan;7.528729058111503682614723542699e-05;2.182724681459572213526598716271e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.572741656219485473222619020817e-01;7.427258343780503979658647040196e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.055000000000000000000000000000e+03;2.161103713381934028348041465506e+02;1.808134086363365478078435444331e+00;nan;1.485451668756101906154754033196e+00;1.485451668755960685786021713284e+00;nan;nan;8.331847784579459424703085090869e-05;nan;1.000000000000000000000000000000e+00;nan;7.532548990844606037753372618226e-05;2.182877756914487044070938281948e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.573360484079256771394739189418e-01;7.426639515920732126375014559017e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.056000000000000000000000000000e+03;2.161253461885275726217514602467e+02;1.808442045278662924090440355940e+00;nan;1.485327903184147535498027536960e+00;1.485327903183987885427086439449e+00;nan;nan;8.334655657242421406775273462486e-05;nan;1.000000000000000000000000000000e+00;nan;7.536370861738431073222066469697e-05;2.183030909814090758658267077408e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.573979468909813883570336656703e-01;7.426020531090176124422441716888e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.057000000000000000000000000000e+03;2.161403286368739031786390114576e+02;1.808750005853440701031331627746e+00;nan;1.485204106218036113062908043503e+00;1.485204106217903774478372724843e+00;nan;nan;8.337464710296445247455360272326e-05;nan;1.000000000000000000000000000000e+00;nan;7.540194671775775532313740301404e-05;2.183184140197621303514097235166e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.574598610750972738081543411681e-01;7.425401389249016714799722649332e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.058000000000000000000000000000e+03;2.161553186870925742368854116648e+02;1.809057968049397890908380759356e+00;nan;1.485080277849804453182969155023e+00;1.485080277849661012368187584798e+00;nan;nan;8.340274944396409387715324301737e-05;nan;1.000000000000000000000000000000e+00;nan;7.544020421941536800030519982485e-05;2.183337448104335720699964440428e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.575217909642560920602250007505e-01;7.424782090357427977167503740930e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.059000000000000000000000000000e+03;2.161703163430405254530342062935e+02;1.809365931828060380937017725955e+00;nan;1.484956418071486705656525373342e+00;1.484956418071336381458991127147e+00;nan;nan;8.343086360196301867492990611552e-05;nan;1.000000000000000000000000000000e+00;nan;7.547848113219281403207805425382e-05;2.183490833573510592202637781156e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.575837365624416008813568623737e-01;7.424162634375572888956185124698e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.060000000000000000000000000000e+03;2.161853216085772828591871075332e+02;1.809673897151063304278295618133e+00;nan;1.484832526875115688014261650096e+00;1.484832526874959812701604278118e+00;nan;nan;8.345898958351468689947222356906e-05;nan;1.000000000000000000000000000000e+00;nan;7.551677746594451538439396465208e-05;2.183644296644444260380168998381e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.576456978736384462180808441190e-01;7.423543021263604435588945307245e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.061000000000000000000000000000e+03;2.162003344875624293308646883816e+02;1.809981863979912342088596233225e+00;nan;1.484708604252721997340813686606e+00;1.484708604252569008608020340034e+00;nan;nan;8.348712739517217911160845700280e-05;nan;1.000000000000000000000000000000e+00;nan;7.555509323052107221053291796764e-05;2.183797837356453719337423535762e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.577076749018324397511037204822e-01;7.422923250981664500258716543613e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.062000000000000000000000000000e+03;2.162153549838593278309417655692e+02;1.810289832276102961472474817128e+00;nan;1.484584650196334010274767933879e+00;1.484584650196185684478678012965e+00;nan;nan;8.351527704349501332256600072412e-05;nan;1.000000000000000000000000000000e+00;nan;7.559342843578041658096633437225e-05;2.183951455748874614926080539590e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.577696676510102258284007348266e-01;7.422303323489886084374234087591e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.063000000000000000000000000000e+03;2.162303831013331887334061320871e+02;1.810597802001165712582064770686e+00;nan;1.484460664697978327097871442675e+00;1.484460664697818899071535270195e+00;nan;nan;8.354343853505102879524607528694e-05;nan;1.000000000000000000000000000000e+00;nan;7.563178309159144456063489370123e-05;2.184105151861065685636731359409e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.578316761251596700432742181874e-01;7.421683238748392197337011566560e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.064000000000000000000000000000e+03;2.162454188438483981826720992103e+02;1.810905773116463723937386021134e+00;nan;1.484336647749679549690426938469e+00;1.484336647749532112072756717680e+00;nan;nan;8.357161187640328075046380895685e-05;nan;1.000000000000000000000000000000e+00;nan;7.567015720781356544547002762613e-05;2.184258925732402545349941647146e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.578937003282694706562949704676e-01;7.421062996717293636095291731181e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.065000000000000000000000000000e+03;2.162604622152758508946135407314e+02;1.811213745583455159149366409110e+00;nan;1.484212599343459837442082971393e+00;1.484212599343300409415746798913e+00;nan;nan;8.359979707413023363241078023123e-05;nan;1.000000000000000000000000000000e+00;nan;7.570855079432607008874112075603e-05;2.184412777402282124228349857731e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.579557402643294361510584167263e-01;7.420442597356693426036144956015e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.066000000000000000000000000000e+03;2.162755132194854184035648358986e+02;1.811521719363611282460624352098e+00;nan;1.484088519471340017474858541391e+00;1.484088519471173928110374617972e+00;nan;nan;8.362799413481266936742225537316e-05;nan;1.000000000000000000000000000000e+00;nan;7.574696386101293851811355750669e-05;2.184566706910122224627457399038e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.580177959373303742118821446638e-01;7.419822040626683490316395364061e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.067000000000000000000000000000e+03;2.162905718603520028864295454696e+02;1.811829694418179981241223686084e+00;nan;1.483964408125337808286303697969e+00;1.483964408125162615093017848267e+00;nan;nan;8.365620306502951318561311921940e-05;nan;1.000000000000000000000000000000e+00;nan;7.578539641774881307004219088697e-05;2.184720714295358412471159681445e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.580798673512640917238059046213e-01;7.419201326487345760085645451909e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.068000000000000000000000000000e+03;2.163056381417489717478019883856e+02;1.812137670708601877578303174232e+00;nan;1.483840265297470484284758640570e+00;1.483840265297281080236757588864e+00;nan;nan;8.368442387137416441610093809089e-05;nan;1.000000000000000000000000000000e+00;nan;7.582384847443164642769031225100e-05;2.184874799597448458143844618462e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.581419545101233392614403783227e-01;7.418580454898752174486276089738e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.069000000000000000000000000000e+03;2.163207120675529324671515496448e+02;1.812445648196156167131221081945e+00;nan;1.483716090979751989209489693167e+00;1.483716090979552593154267015052e+00;nan;nan;8.371265656043823345441867722627e-05;nan;1.000000000000000000000000000000e+00;nan;7.586232004095284540360483171995e-05;2.185028962855868339687503976165e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.582040574179020331335721039068e-01;7.417959425820964680653446521319e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.070000000000000000000000000000e+03;2.163357936416433346948906546459e+02;1.812753626841989262885590505903e+00;nan;1.483591885164194490442923779483e+00;1.483591885163990653495602600742e+00;nan;nan;8.374090113881376437696829606594e-05;nan;1.000000000000000000000000000000e+00;nan;7.590081112720056420381520290164e-05;2.185183204110115795515412173700e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.582661760785949778274073196371e-01;7.417338239214035233715094364015e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.071000000000000000000000000000e+03;2.163508828679015607576729962602e+02;1.813061606607531794921328582859e+00;nan;1.483467647842808601055253348022e+00;1.483467647842594328011500692810e+00;nan;nan;8.376915761311279123770695553830e-05;nan;1.000000000000000000000000000000e+00;nan;7.593932174309491389338488964711e-05;2.185337523399707215787657332839e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.583283104961980325420256576763e-01;7.416716895038004686568910983624e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.072000000000000000000000000000e+03;2.163659797502054402684734668583e+02;1.813369587453872000537558051292e+00;nan;1.483343379007602491626016671944e+00;1.483343379007399098767905343266e+00;nan;nan;8.379742598993550318185741243582e-05;nan;1.000000000000000000000000000000e+00;nan;7.597785189853284426846763421892e-05;2.185491920764179418767980678240e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.583904606747080556772289128276e-01;7.416095393252903900105366119533e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.073000000000000000000000000000e+03;2.163810842924444273194239940494e+02;1.813677569342190931678260312765e+00;nan;1.483219078650582334333307699126e+00;1.483219078650369615601789519133e+00;nan;nan;8.382570627589648213848216862232e-05;nan;1.000000000000000000000000000000e+00;nan;7.601640160343018379554558272559e-05;2.185646396243089650823776537436e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.584526266181229603446922737930e-01;7.415473733818754853430732509878e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
