ITERATIONS,ReturnsStd,NormDeltaOmega,ConfortViolation,DeltaOmega,Traj,ReturnsMean,NormDeltaVar,RewardMean,RewardStd,TimestepsStd,TimestepsMean,OmegaBefore,Wins,Omega
484,10.358443857128032,0.019546347028580158,0,-0.019546347028580158,250,-93.78717556932179,0.008965545791509358,-17.393764015081935,8.303695572242043,0.4881966816765555,5.392,24.99775980569735,0.0,24.97821345866877
485,10.248440666953135,0.01191981056238589,0,-0.01191981056238589,250,-92.94766192782619,0.009147182253287147,-17.32805032211525,8.29841565422861,0.48114862568649197,5.364,24.97821345866877,0.0,24.966293648106383
486,10.057290210499238,0.014658590363016089,0,-0.014658590363016089,250,-92.37993433271578,0.009321280190668451,-17.29961317092056,8.30789968372631,0.4737087712930804,5.34,24.966293648106383,0.0,24.951635057743367
487,10.375865606369407,0.011957989404947966,0,-0.011957989404947966,250,-93.3965083655531,0.009530690202052643,-17.30847078679635,8.259116765102664,0.48906441293555597,5.396,24.951635057743367,0.0,24.93967706833842
488,10.323442204893803,0.0035725554399732573,0,0.0035725554399732573,250,-93.18521065692408,0.009734924738799899,-17.269312575412172,8.240319428239173,0.48906441293555597,5.396,24.93967706833842,0.0,24.943249623778392
489,10.19720679756222,0.0052979312541907575,0,0.0052979312541907575,250,-92.50952550019505,0.009914199764105954,-17.259239832125942,8.269275214866202,0.48000000000000004,5.36,24.943249623778392,0.0,24.948547555032583
490,10.116571458131533,0.00498278284125675,0,0.00498278284125675,250,-92.36336792632181,0.010087915559755556,-17.27063723379241,8.286503164935073,0.47633601585435464,5.348,24.948547555032583,0.0,24.95353033787384
491,10.388635585771437,0.021906969972281587,0,0.021906969972281587,250,-93.33569240671264,0.01030350510680861,-17.297200223630956,8.253584501069318,0.48906441293555597,5.396,24.95353033787384,0.0,24.97543730784612
492,10.41241594857087,0.03410838025396501,0,0.03410838025396501,250,-93.59295037344758,0.010524675020080374,-17.344875903159302,8.276394128237378,0.48906441293555597,5.396,24.97543730784612,0.0,25.009545688100086
493,10.474719605856682,0.02999946874823678,0,0.02999946874823678,250,-94.25744256167701,0.010756574818277099,-17.429260828712465,8.305236678108457,0.49146312170904544,5.408,25.009545688100086,0.0,25.039545156848323
494,10.270699905347477,0.023491111556118938,0,0.023491111556118938,250,-93.76141620396041,0.010974776019853078,-17.466731781661775,8.361288187135164,0.4822613399392492,5.368,25.039545156848323,0.0,25.063036268404442
495,10.255317359133665,0.021031741718157804,0,0.021031741718157804,250,-93.76281721186955,0.011193018124200474,-17.506127186682143,8.391590604744676,0.4788152044369518,5.356,25.063036268404442,0.0,25.0840680101226
496,10.252712446730452,0.01132390905655356,0,0.01132390905655356,250,-93.7297095147986,0.011415213607553836,-17.539242049924887,8.418921924497019,0.4750410508577127,5.344,25.0840680101226,0.0,25.095391919179153
497,10.449751471281413,0.013095621180031713,0,0.013095621180031713,250,-94.71416838912833,0.01168498021137162,-17.5917846190803,8.405546122685331,0.4863578929142612,5.384,25.095391919179153,0.0,25.108487540359185
498,10.455654847388494,0.025195760415236634,0,0.025195760415236634,250,-94.72702526571919,0.011935320009470349,-17.607253766862303,8.416902032139488,0.48538644398046393,5.38,25.108487540359185,0.0,25.133683300774422
499,10.475803092831827,0.01462982396328627,0,0.01462982396328627,250,-94.70896808089248,0.012193985665941334,-17.656407173917316,8.455725898446836,0.48114862568649197,5.364,25.133683300774422,0.0,25.148313124737708
500,10.584044895325661,0.00665167859203919,0,0.00665167859203919,250,-95.6182281374,0.012476050470941904,-17.707079284703703,8.445212726622485,0.4898979485566356,5.4,25.148313124737708,0.0,25.154964803329747
501,10.793527129400106,0.009569135867955936,0,-0.009569135867955936,250,-96.73748567666591,0.012816928029362955,-17.75651352361709,8.423143020328602,0.49728864857344174,5.448,25.154964803329747,0.0,25.14539566746179
502,10.330878260715835,0.02164595419709414,0,-0.02164595419709414,250,-94.51144237247776,0.013076020714752667,-17.67229662910953,8.479192766480654,0.47633601585435464,5.348,25.14539566746179,0.0,25.123749713264697
503,10.438387480347153,0.01437753546557019,0,-0.01437753546557019,250,-94.76446982737747,0.013344448707510427,-17.640444867345025,8.44075878475116,0.48333839077813795,5.372,25.123749713264697,0.0,25.109372177799127
504,10.524868915784118,0.030348290719313553,0,-0.030348290719313553,250,-94.73271197815453,0.013639680922619047,-17.621412198317437,8.427620606457308,0.4843800161030593,5.376,25.109372177799127,0.0,25.079023887079813
505,10.277806346817728,0.02141029571233588,0,-0.02141029571233588,250,-93.98643412876986,0.013922497277511676,-17.534782486710796,8.401630883254677,0.48000000000000004,5.36,25.079023887079813,0.0,25.057613591367478
506,10.268087584971529,0.012178700989750268,0,-0.012178700989750268,250,-93.5620930160289,0.014238355083358297,-17.48170646786788,8.383907856851756,0.4775939698111775,5.352,25.057613591367478,0.0,25.045434890377727
507,10.256090222089883,0.0033847341814023935,0,-0.0033847341814023935,250,-93.59824088662639,0.01453643580088518,-17.462358374370595,8.366788883053058,0.48000000000000004,5.36,25.045434890377727,0.0,25.042050156196325
508,10.23608968901982,0.0014775877920101266,0,-0.0014775877920101266,250,-93.53850963033254,0.01484453660211123,-17.464247503796216,8.371646897255584,0.4788152044369518,5.356,25.042050156196325,0.0,25.040572568404315
509,10.323265923101083,0.0017444054472193216,0,0.0017444054472193216,250,-93.64205622070163,0.01519587909071752,-17.45750488827398,8.360694000797698,0.48114862568649197,5.364,25.040572568404315,0.0,25.042316973851534
510,10.416905309323518,0.00347325068768356,0,-0.00347325068768356,250,-93.86924280649993,0.01554958432612066,-17.473797990785542,8.360651322901475,0.48333839077813795,5.372,25.042316973851534,0.0,25.03884372316385
511,10.237004106438912,0.0018621378747383233,0,0.0018621378747383233,250,-93.64490907909925,0.015897597522663672,-17.458036741069957,8.36069564262955,0.48114862568649197,5.364,25.03884372316385,0.0,25.04070586103859
512,10.573612817623937,0.0006968759444561101,0,-0.0006968759444561101,250,-94.88102866357481,0.016306731680459527,-17.505724845678007,8.330365753160763,0.4935585071701227,5.42,25.04070586103859,0.0,25.040008985094133
513,10.087291048674391,0.0036661881939608065,0,0.0036661881939608065,250,-92.95216816760023,0.01667213349528209,-17.43288975386351,8.379482181543043,0.47093099282166595,5.332,25.040008985094133,0.0,25.043675173288094
514,10.394645377550617,0.02503394877734877,0,0.02503394877734877,250,-94.18065493204533,0.017096148890073,-17.47970581515318,8.34874900011643,0.4872945721019269,5.388,25.043675173288094,0.0,25.068709122065442
515,10.67623625149637,0.019250555063827335,0,0.019250555063827335,250,-95.54256355293383,0.01757738081362704,-17.575894693328518,8.348819271392378,0.4958870839213299,5.436,25.068709122065442,0.0,25.08795967712927
516,10.506951961024873,0.0046245614583817485,0,0.0046245614583817485,250,-94.33549080412149,0.006780497533540547,-17.5736756341508,8.4124346676184,0.49048547379101864,5.368,25.08795967712927,0.0,25.09258423858765
517,10.425236138016086,0.013330815670993701,0,0.013330815670993701,250,-94.47575652892642,0.004609229663016268,-17.573615425767567,8.40494386955632,0.4843800161030593,5.376,25.09258423858765,0.0,25.105915054258645
518,10.565308395775348,0.0225518889459444,0,0.0225518889459444,250,-95.13105707195881,0.0033496027557386753,-17.61686242073312,8.402411339089056,0.4898979485566356,5.4,25.105915054258645,0.0,25.12846694320459
519,10.813100122639426,0.018780021110160305,0,0.018780021110160305,250,-96.59826389583864,0.0035780276311515834,-17.704960391466027,8.390948409706901,0.49806023732074817,5.456,25.12846694320459,0.0,25.14724696431475
520,10.73699127791742,0.0035383759790796887,0,0.0035383759790796887,250,-96.08032059263839,0.0048108021762075645,-17.726996419305973,8.435764240311691,0.4935585071701227,5.42,25.14724696431475,0.0,25.15078534029383
521,10.308662209763463,0.004674872928671192,0,-0.004674872928671192,250,-94.46606653452007,0.006288197130024908,-17.677033408405702,8.485246990457483,0.4750410508577127,5.344,25.15078534029383,0.0,25.14611046736516
522,10.671338232260938,0.0019028896760708847,0,0.0019028896760708847,250,-95.94154833884214,0.007797031193543059,-17.71446608915106,8.433462797236864,0.49289349762397966,5.416,25.14611046736516,0.0,25.14801335704123
523,10.422834105708732,0.0011350962787126662,0,0.0011350962787126662,250,-94.79192810693357,0.00924379079898967,-17.685061213980145,8.473401867689297,0.48,5.36,25.14801335704123,0.0,25.149148453319942
524,10.42347928990734,0.021709363887669753,0,-0.021709363887669753,250,-94.72448088767574,0.010648823158181392,-17.68567604325537,8.47716491912188,0.4788152044369518,5.356,25.149148453319942,0.0,25.127439089432272
525,10.698261190433424,0.018712695520068934,0,-0.018712695520068934,250,-95.62813117800385,0.011973899646766319,-17.669647298226877,8.416169404430345,0.4921950832749145,5.412,25.127439089432272,0.0,25.108726393912203
526,10.744845720970682,0.01910627529030151,0,-0.01910627529030151,250,-95.82908299271995,0.013244605258937402,-17.654584191731754,8.393677227579808,0.494788843851597,5.428,25.108726393912203,0.0,25.0896201186219
527,10.640493542835202,0.026911581153875375,0,-0.026911581153875375,250,-94.33899254614069,0.010906413311759277,-17.574327970592527,8.412592423461144,0.49048547379101864,5.368,25.0896201186219,0.0,25.062708537468026
528,10.840428324178768,0.022704445824249575,0,-0.022704445824249575,250,-93.82053281756644,0.03446027882969633,-17.50383074954598,8.3864042342795,0.5043808085167397,5.36,25.062708537468026,0.0,25.040004091643777
529,10.224942184253404,0.01990254951422088,0,-0.01990254951422088,250,-93.41841852244855,0.028964437461713375,-17.4548614578566,8.371130884748888,0.4775939698111775,5.352,25.040004091643777,0.0,25.020101542129556
530,10.286549417197605,0.02124620966895918,0,-0.02124620966895918,250,-93.46183112050805,0.024046231311064984,-17.4239058763065,8.344471678105801,0.48114862568649197,5.364,25.020101542129556,0.0,24.998855332460597
531,11.043951326139252,0.028956096807874587,0,-0.028956096807874587,250,-94.50955706164021,0.0469378717376498,-17.424328366821573,8.287975699377194,0.5179034659084645,5.424,24.998855332460597,0.0,24.969899235652722
532,10.378562646372938,0.029846938899297015,0,-0.029846938899297015,250,-93.76285810732041,0.04049913770605185,-17.350639916232495,8.27171338109554,0.49069746280167376,5.404,24.969899235652722,0.0,24.940052296753425
533,9.975648925989775,0.022600965708441834,0,-0.022600965708441834,250,-92.01792205840903,0.034832166671927976,-17.244738016943224,8.285361647691385,0.47233886141201636,5.336,24.940052296753425,0.0,24.917451331044983
534,10.462869776711209,0.020814925350038038,0,-0.020814925350038038,250,-93.4152733238726,0.029738924753904165,-17.2480194468007,8.211754942280928,0.49289349762397966,5.416,24.917451331044983,0.0,24.896636405694945
535,10.285748994908415,0.02994241871319403,0,-0.02994241871319403,250,-92.7365817689393,0.02522969779289878,-17.198920951212774,8.210866949926778,0.4881966816765555,5.392,24.896636405694945,0.0,24.86669398698175
536,10.46246935368552,0.012998405185900452,0,-0.012998405185900452,250,-93.31824627909062,0.02117900418039846,-17.154089389538715,8.14508024719624,0.49638694583963433,5.44,24.86669398698175,0.0,24.85369558179585
537,10.227412322861458,0.0022991694379328464,0,0.0022991694379328464,250,-92.35976818593139,0.017584025548535484,-17.103660775172482,8.157916487167347,0.4898979485566356,5.4,24.85369558179585,0.0,24.855994751233784
538,10.137999887946314,0.01961308081835611,0,0.01961308081835611,250,-91.8729372962031,0.014389370357036965,-17.08946006253778,8.173213407287431,0.4843800161030593,5.376,24.855994751233784,0.0,24.87560783205214
539,10.321575175876383,0.02450220600464803,0,0.02450220600464803,250,-92.5555726285628,0.011471397809079254,-17.152626506405262,8.184725714381463,0.489064412935556,5.396,24.87560783205214,0.0,24.900110038056788
540,10.211677330717075,0.038605901992244895,0,0.038605901992244895,250,-92.30334435581442,0.008880903355119582,-17.18230535290663,8.22141206278447,0.48333839077813795,5.372,24.900110038056788,0.0,24.938715940049033
541,10.19205518883069,0.03759843162139731,0,0.03759843162139731,250,-92.56565946837453,0.006560812124534607,-17.256834352791675,8.264576991295561,0.48114862568649197,5.364,24.938715940049033,0.0,24.97631437167043
542,10.409975690271331,0.027650597402683275,0,0.027650597402683275,250,-93.84362818092599,0.0044039789855713765,-17.365586265900447,8.27871625770164,0.49069746280167376,5.404,24.97631437167043,0.0,25.003964969073113
543,10.275779553622145,0.02199806176492558,0,0.02199806176492558,250,-93.30149365477021,0.002510159081660908,-17.394014477026513,8.32994977725375,0.48114862568649197,5.364,25.003964969073113,0.0,25.02596303083804
544,10.151330830840248,0.011650133431892584,0,0.011650133431892584,250,-93.13704139367181,0.0008309044408973364,-17.428338584145177,8.36576068593117,0.4750410508577127,5.344,25.02596303083804,0.0,25.03761316426993
545,10.33771079557035,0.015394387122832143,0,0.015394387122832143,250,-93.77714908794152,0.0008803270122190658,-17.45665470736067,8.352556563886433,0.48333839077813795,5.372,25.03761316426993,0.0,25.053007551392763
546,10.335080480024526,0.012325154101453961,0,0.012325154101453961,250,-93.9098600454158,0.0023111323394053233,-17.494385254362108,8.374334130677582,0.4822613399392492,5.368,25.053007551392763,0.0,25.065332705494217
547,10.437245444651486,0.007426979416582213,0,0.007426979416582213,250,-94.1211771837412,0.0036048728833942426,-17.520695678283914,8.383167405139304,0.48333839077813795,5.372,25.065332705494217,0.0,25.0727596849108
548,10.545964501379943,0.005518783549575801,0,0.005518783549575801,250,-94.96084318937945,0.004857386968549728,-17.559327512829043,8.36719004242744,0.49146312170904544,5.408,25.0727596849108,0.0,25.078278468460375
549,10.43165308538925,0.001653235433916933,0,0.001653235433916933,250,-94.26219664971859,0.005984421135875587,-17.546946509627436,8.39575246564486,0.48333839077813795,5.372,25.078278468460375,0.0,25.079931703894292
550,10.562444891957902,0.001764931969557182,0,-0.001764931969557182,250,-94.68516943051628,0.007019725309282102,-17.56030590328566,8.383002593821658,0.4881966816765555,5.392,25.079931703894292,0.0,25.078166771924735
551,10.534843791783109,0.010468631946160656,0,-0.010468631946160656,250,-94.71956882432536,0.007991743374223493,-17.566685612819988,8.386103099055694,0.4881966816765555,5.392,25.078166771924735,0.0,25.067698139978575
552,10.138757190013132,0.021296788381320653,0,-0.021296788381320653,250,-93.39342078905001,0.008869319470421745,-17.50251514037669,8.409085541421158,0.47233886141201636,5.336,25.067698139978575,0.0,25.046401351597254
553,10.458413042642668,0.02951754787408234,0,-0.02951754787408234,250,-94.31633924636947,0.009697567265306167,-17.504888501553353,8.360408654686005,0.48729457210192695,5.388,25.046401351597254,0.0,25.01688380372317
554,10.244477964709086,0.022562306061626458,0,-0.022562306061626458,250,-93.05225770029286,0.010435204330727914,-17.39944983176755,8.34784153389672,0.4763360158543546,5.348,25.01688380372317,0.0,24.994321497661545
555,10.77518039210934,0.02701901939159157,0,-0.02701901939159157,250,-93.3724169872941,0.019839621416469094,-17.381313661074852,8.316739454971001,0.5075588635813584,5.372,24.994321497661545,0.0,24.967302478269954
556,10.565057637510384,0.021698690345154148,0,-0.021698690345154148,250,-94.22106706024087,0.01627637574457323,-17.358339546838774,8.252845840845655,0.49478884385159694,5.428,24.967302478269954,0.0,24.9456037879248
557,10.601926964050172,0.01702642735211768,0,-0.01702642735211768,250,-94.58226961138097,0.013089782651050385,-17.33545997276044,8.216165348775075,0.49806023732074817,5.456,24.9456037879248,0.0,24.92857736057268
558,10.00996206354771,0.005844277735519654,0,-0.005844277735519654,250,-91.8969577289918,0.010292661748208976,-17.209168114043408,8.264825778948614,0.4737087712930804,5.34,24.92857736057268,0.0,24.922733082837162
559,10.220955304637373,0.002642371443045022,0,0.002642371443045022,250,-92.70357054594564,0.007780481338565252,-17.231146941625585,8.236882964926837,0.48538644398046393,5.38,24.922733082837162,0.0,24.925375454280207
560,10.44231378799017,0.006558399559082773,0,-0.006558399559082773,250,-93.49129680420269,0.005535044467604104,-17.27481463492289,8.228335032041857,0.4921950832749145,5.412,24.925375454280207,0.0,24.918817054721124
561,10.384271751647727,0.0006478554639244294,0,-0.0006478554639244294,250,-93.34910011303036,0.0035375721890561792,-17.24854030174249,8.215566304727604,0.4921950832749145,5.412,24.918817054721124,0.0,24.9181691992572
562,10.43564769967277,0.008462949533452502,0,-0.008462949533452502,250,-93.54612536607985,0.0019152164678953518,-17.259432724368978,8.213283582432549,0.4935585071701227,5.42,24.9181691992572,0.0,24.909706249723747
563,10.858866868208679,0.00456950231463793,0,0.00456950231463793,250,-93.04290656191178,0.03039155840178635,-17.21741424165651,8.207944636576732,0.51457166653441,5.404,24.909706249723747,0.0,24.914275752038385
564,10.095896360872047,0.0007433704564192567,0,-0.0007433704564192567,250,-92.08116891519579,0.026046802327528804,-17.205001665769018,8.251046915186071,0.4775939698111776,5.352,24.914275752038385,0.0,24.913532381581966
565,10.577900872706543,0.0060361001260673675,0,0.0060361001260673675,250,-94.51323919795058,0.022075035536084555,-17.272156286175182,8.171178771862968,0.49921538437832624,5.472,24.913532381581966,0.0,24.919568481708033
566,10.393908353610783,0.0032754005874870984,0,0.0032754005874870984,250,-93.27618588966783,0.018564935089017912,-17.247815438178222,8.219039693471087,0.4914631217090455,5.408,24.919568481708033,0.0,24.92284388229552
567,10.440568239012617,0.017377909754689114,0,0.017377909754689114,250,-93.0939812531553,0.015421004474815968,-17.23962615799173,8.222438458607641,0.4898979485566356,5.4,24.92284388229552,0.0,24.94022179205021
568,10.392181498573791,0.002089339368797738,0,-0.002089339368797738,250,-93.40150997370209,0.012583367155197249,-17.296575921055947,8.249404827739689,0.4898979485566356,5.4,24.94022179205021,0.0,24.938132452681412
569,10.542957664484272,0.0037940938498408627,0,-0.0037940938498408627,250,-94.32174137784575,0.010008711423652242,-17.313094966564933,8.212900337011495,0.49728864857344174,5.448,24.938132452681412,0.0,24.93433835883157
570,10.952042235124864,0.0055953433421329635,0,-0.0055953433421329635,250,-93.84030029329466,0.03905253341236756,-17.28819091622967,8.21949196605536,0.5184746859780138,5.428,24.93433835883157,0.0,24.928743015489438
571,10.292144849408102,0.0073868147504612125,0,-0.0073868147504612125,250,-92.77846440099982,0.03409785966852587,-17.245067732527847,8.243655470481663,0.48538644398046393,5.38,24.928743015489438,0.0,24.921356200738977
572,10.391528083642045,0.004163972016286266,0,-0.004163972016286266,250,-93.1863473045422,0.029667148083995523,-17.243957680337196,8.220747171961248,0.49069746280167376,5.404,24.921356200738977,0.0,24.91719222872269
573,10.465309016083712,0.014049455036616365,0,-0.014049455036616365,250,-93.47304857664678,0.02568234278704408,-17.258686960237586,8.216652276372537,0.49289349762397966,5.416,24.91719222872269,0.0,24.903142773686074
574,10.347183055127845,0.0018547688506878046,0,-0.0018547688506878046,250,-92.73803399866763,0.022131178786752987,-17.199190281652008,8.210830914925037,0.4881966816765555,5.392,24.903142773686074,0.0,24.901288004835386
575,10.423219375094302,0.008260168176398963,0,-0.008260168176398963,250,-93.37976434385789,0.018940049071733706,-17.228738808829867,8.198598972528284,0.4935585071701227,5.42,24.901288004835386,0.0,24.893027836658987
