ITERATIONS,ReturnsMean,NormDeltaOmega,TimestepsStd,NormDeltaVar,TimestepsMean,DeltaOmega,Wins,OmegaBefore,Omega,RewardMean,ReturnsStd,Traj,ConfortViolation,RewardStd
1216,-78.57409116759534,0.019448119542584408,0.4958870839213299,0.02632461166687039,5.564,0.019448119542584408,0.0,23.289762736926303,23.309210856468887,-14.121871165994849,8.473494191159638,250,0,6.61450645797321
1217,-78.44615362501578,9.436366894632897e-05,0.49839743177508444,0.02728471127413397,5.54,9.436366894632897e-05,0.0,23.309210856468887,23.309305220137833,-14.159955527981186,8.54192330852172,250,0,6.6497898398679505
1218,-78.1503450876971,0.009828175259535499,0.4992153843783262,0.028329799262237713,5.528,0.009828175259535499,0.0,23.309305220137833,23.31913339539737,-14.137182541189777,8.558268421686693,250,0,6.64791856209534
1219,-77.92192628374931,0.005848486669254527,0.4999839997439918,0.02940919654551192,5.504,0.005848486669254527,0.0,23.31913339539737,23.324981882066623,-14.15732672306492,8.64060853649033,250,0,6.675222455466907
1220,-77.86980524815692,0.00860053893107704,0.4999839997439918,0.030579289610390168,5.496,-0.00860053893107704,0.0,23.324981882066623,23.316381343135546,-14.168450736564214,8.650080468593433,250,0,6.686205150308995
1221,-78.337241730338,0.0068654354588630895,0.49897494927100305,0.03192793219734861,5.532,-0.0068654354588630895,0.0,23.316381343135546,23.309515907676683,-14.160745070560013,8.582273572861888,250,0,6.655917729314823
1222,-78.22375427931814,0.0034181248296754063,0.49897494927100305,0.033299893776765316,5.532,0.0034181248296754063,0.0,23.309515907676683,23.31293403250636,-14.140230346948325,8.654675839568776,250,0,6.6463235774826686
1223,-76.53896535578798,0.007118924186549691,0.494788843851597,0.03459880591542872,5.428,0.007118924186549691,0.0,23.31293403250636,23.32005295669291,-14.100767383159171,8.483277929593626,250,0,6.705299396496966
1224,-77.73497536910442,0.002715234679310896,0.49993599590347565,0.03612608680207302,5.492,0.002715234679310896,0.0,23.32005295669291,23.32276819137222,-14.154219841424693,8.654939280895755,250,0,6.68269974419387
1225,-78.65616758266133,0.010811413217030719,0.4976906669810074,0.03777100512427528,5.548,0.010811413217030719,0.0,23.32276819137222,23.33357960458925,-14.177391417206438,8.63556658584012,250,0,6.65194068956904
1226,-79.17250283764884,0.006065750652936686,0.495354418573207,0.03963442366762449,5.568,-0.006065750652936686,0.0,23.33357960458925,23.327513853936313,-14.219199503888078,8.584867278215949,250,0,6.657223544686275
1227,-78.59617867325223,0.00156680413596888,0.49839743177508444,0.041589560974191905,5.54,-0.00156680413596888,0.0,23.327513853936313,23.325947049800345,-14.187035861597876,8.566548620856382,250,0,6.662415794849776
1228,-77.90737790109002,0.011632242266784942,0.5,0.043743235010029594,5.5,-0.011632242266784942,0.0,23.325947049800345,23.31431480753356,-14.164977800198182,8.643401788281519,250,0,6.6815868155556375
1229,-78.51074254178731,0.005536318935408957,0.49806023732074817,0.04625597749944729,5.544,-0.005536318935408957,0.0,23.31431480753356,23.30877848859815,-14.161389347364231,8.583626576343965,250,0,6.647825941850764
1230,-78.23222658696483,0.017648980934513503,0.4992153843783262,0.04895160828213553,5.528,-0.017648980934513503,0.0,23.30877848859815,23.291129507663637,-14.151994679262812,8.610783559856674,250,0,6.65499972868421
1231,-77.330946251857,0.013713401493763655,0.4998559792580259,0.05183549485000732,5.488,-0.013713401493763655,0.0,23.291129507663637,23.277416106169873,-14.090915862218843,8.610799659669857,250,0,6.65558198302567
1232,-77.91299871255701,0.010552424429800311,0.498974949271003,0.05501880350382146,5.532,-0.010552424429800311,0.0,23.277416106169873,23.266863681740073,-14.084056166405825,8.571517718000182,250,0,6.619978963916428
1233,-77.4365115820255,0.014884584538066292,0.49993599590347565,0.058463194563592016,5.508,-0.014884584538066292,0.0,23.266863681740073,23.251979097202007,-14.058916409227578,8.561619478396057,250,0,6.625842168657602
1234,-77.63738324562604,0.031208785788983562,0.4992153843783262,0.062366411439705303,5.528,-0.031208785788983562,0.0,23.251979097202007,23.220770311413023,-14.044389154418605,8.532368172690811,250,0,6.6044389165020165
1235,-77.0389608650503,0.04089669011904462,0.4998559792580259,0.06660845195386901,5.512,-0.04089669011904462,0.0,23.220770311413023,23.17987362129398,-13.976589416736266,8.53353310953275,250,0,6.58402434904094
1236,-76.76546252912101,0.0306336434489225,0.4994236678412428,0.07170257003511978,5.524,-0.0306336434489225,0.0,23.17987362129398,23.149239977845056,-13.896716605561371,8.428982676520432,250,0,6.538061319656854
1237,-76.90847726959197,0.018936956145672923,0.49728864857344174,0.07734136900771511,5.552,-0.018936956145672923,0.0,23.149239977845056,23.130303021699383,-13.852391439047542,8.39772882102878,250,0,6.496953328791499
1238,-75.73349324480759,0.0006621115174141323,0.4999839997439918,0.08373145306483147,5.496,-0.0006621115174141323,0.0,23.130303021699383,23.12964091018197,-13.779747679186242,8.355403361013288,250,0,6.503118202404641
1239,-76.55924407416802,0.01024987555084067,0.49806023732074817,0.09124474887082704,5.544,0.01024987555084067,0.0,23.12964091018197,23.13989078573281,-13.809387459265515,8.37353300636541,250,0,6.482377304205424
1240,-76.24333080419642,0.007463761781863809,0.499743934430424,0.10003339659027143,5.516,-0.007463761781863809,0.0,23.13989078573281,23.132427023950946,-13.82221370634453,8.338741132135098,250,0,6.508539813192723
1241,-76.1797190700153,0.010614496058966694,0.49959983987187184,0.1101587907158352,5.52,-0.010614496058966694,0.0,23.132427023950946,23.12181252789198,-13.800673744567991,8.44367549814396,250,0,6.495021182361278
1242,-75.83795431849285,0.031117286178499626,0.5,0.12196047298768391,5.5,-0.031117286178499626,0.0,23.12181252789198,23.09069524171348,-13.7887189669987,8.430158454226213,250,0,6.504303131148481
1243,-75.68069217889217,0.015821102240085594,0.499743934430424,0.13565804302560244,5.516,-0.015821102240085594,0.0,23.09069524171348,23.074874139473394,-13.720212505237885,8.388122560712366,250,0,6.460671467619725
1244,-76.01602906325986,0.015977251489591282,0.49806023732074817,0.15257611947836955,5.544,-0.015977251489591282,0.0,23.074874139473394,23.058896887983803,-13.711404953690451,8.26854542551832,250,0,6.436457946145844
1245,-75.33488673000672,0.01918221713668089,0.49985597925802594,0.17216794846380482,5.512,-0.01918221713668089,0.0,23.058896887983803,23.039714670847122,-13.667432280480174,8.328813883638757,250,0,6.438350862833376
1246,-75.72529235951835,0.02152614080616999,0.4976906669810074,0.1943826711094427,5.548,-0.02152614080616999,0.0,23.039714670847122,23.018188530040952,-13.649115421686798,8.266016436006494,250,0,6.404324999442682
1247,-75.05912552391993,0.026506544564362855,0.49959983987187184,0.21776515201058458,5.52,-0.026506544564362855,0.0,23.018188530040952,22.99168198547659,-13.5976676673768,8.261363466332996,250,0,6.400125070940701
1248,-75.60368591890274,0.025683242083463398,0.49478884385159694,0.24138154097196315,5.572,-0.025683242083463398,0.0,22.99168198547659,22.965998743393126,-13.568500703320664,8.12313049768569,250,0,6.3499269391893565
1249,-75.23861938420896,0.006083489905609696,0.495354418573207,0.2603545692209681,5.568,-0.006083489905609696,0.0,22.965998743393126,22.959915253487516,-13.512683079060517,8.12870699715357,250,0,6.326587213998993
1250,-74.14288575081154,0.01534934080822481,0.4999839997439918,0.27262322795194877,5.504,0.01534934080822481,0.0,22.959915253487516,22.97526459429574,-13.470727789028262,8.121749046329448,250,0,6.351724700332626
1251,-74.38434923501958,0.015828662554852713,0.5233889567042851,0.14921342639487495,5.508,0.015828662554852713,0.0,22.97526459429574,22.991093256850593,-13.50478381173195,8.634473951938242,250,0,6.364822000536553
1252,-75.56233161959064,0.015912090548347635,0.50336467893566,0.15663805039370968,5.568,0.015912090548347635,0.0,22.991093256850593,23.00700534739894,-13.570821052369007,8.27752448207821,250,0,6.354067818558644
1253,-75.38341082156651,0.014300885570584398,0.5437793670230602,0.15976925250152832,5.548,0.014300885570584398,0.0,23.00700534739894,23.021306232969525,-13.587492938278029,9.052605980779019,250,0,6.375390832702467
1254,-74.71439207284399,0.01645570401747065,0.5458937625582472,0.21490469202347562,5.5,0.01645570401747065,0.0,23.021306232969525,23.037761936986996,-13.584434922335275,9.010728729993627,250,0,6.408119848035781
1255,-75.43973197452048,0.01842321468217989,0.498974949271003,0.1636099697065032,5.532,0.01842321468217989,0.0,23.037761936986996,23.056185151669176,-13.636972518893797,8.273279997904265,250,0,6.40994335539211
1256,-75.95544850507119,0.02030857254277052,0.49728864857344174,0.13508907324290031,5.552,0.02030857254277052,0.0,23.056185151669176,23.076493724211947,-13.68073640221023,8.26877018384941,250,0,6.416159767802845
1257,-75.64827689872295,0.008904637997332543,0.49959983987187184,0.12327218228073109,5.52,0.008904637997332543,0.0,23.076493724211947,23.08539836220928,-13.704397988899085,8.387154563701333,250,0,6.450229349900014
1258,-76.91229117100825,0.007356872904942691,0.5305996607612938,0.22402716603396078,5.592,0.007356872904942691,0.0,23.08539836220928,23.092755235114222,-13.753986260909917,8.897946133538051,250,0,6.422632506512967
1259,-76.25711942518451,0.0112497216882943,0.506027667227791,0.2624191181523124,5.544,-0.0112497216882943,0.0,23.092755235114222,23.081505513425927,-13.75489167120933,8.515527072324991,250,0,6.4567527653341665
1260,-76.00859960165198,0.008493083386838407,0.49839743177508444,0.23388867111828252,5.54,-0.008493083386838407,0.0,23.081505513425927,23.07301243003909,-13.719963827012993,8.378801621470789,250,0,6.443429797408343
1261,-75.72952811094606,0.013535505669320713,0.49897494927100305,0.20807360575287512,5.532,0.013535505669320713,0.0,23.07301243003909,23.08654793570841,-13.689357937625825,8.34543879171355,250,0,6.434511316544043
1262,-76.1583597723724,0.00890066521847288,0.5219195340279955,0.22720227047779717,5.54,-0.00890066521847288,0.0,23.08654793570841,23.077647270489937,-13.746996348803684,8.750689336451893,250,0,6.456191966276959
1263,-75.61527096712706,0.004959863123943364,0.49959983987187184,0.20413530835744456,5.52,0.004959863123943364,0.0,23.077647270489937,23.08260713361388,-13.69841865346505,8.366431077922961,250,0,6.44760148853623
1264,-77.15862759853846,0.00903302512049109,0.4881966816765555,0.18482397698746947,5.608,0.00903302512049109,0.0,23.08260713361388,23.09164015873437,-13.75867111243553,8.176238537849652,250,0,6.413686178526625
1265,-76.113217115434,0.01136113323340382,0.4983974317750845,0.16784314092081246,5.54,0.01136113323340382,0.0,23.09164015873437,23.103001291967775,-13.73884785477148,8.270289375454341,250,0,6.452102843391089
1266,-76.81795114972583,0.02960219671260944,0.49419024676737605,0.15506638402468248,5.576,0.02960219671260944,0.0,23.103001291967775,23.132603488680385,-13.776533563437201,8.316833690564494,250,0,6.444495662234893
1267,-76.39082114592192,0.0370959883888311,0.49897494927100305,0.14224530920588807,5.532,0.0370959883888311,0.0,23.132603488680385,23.169699477069216,-13.808897531800778,8.36232869737327,250,0,6.490648590373934
1268,-76.6513487944534,0.03646495646943748,0.5304941092981146,0.21755463375785522,5.524,0.03646495646943748,0.0,23.169699477069216,23.206164433538653,-13.876058796968392,8.967581126876095,250,0,6.527850203844046
1269,-77.04064735923401,0.025715370890925016,0.49959983987187184,0.19657485458662102,5.52,0.025715370890925016,0.0,23.206164433538653,23.23187980442958,-13.95663901435399,8.50863525506331,250,0,6.568887273911194
1270,-77.32003808754062,0.004862691756009951,0.5075431016179808,0.2013037676375294,5.52,0.004862691756009951,0.0,23.23187980442958,23.236742496185588,-14.007253276728374,8.642343429269562,250,0,6.593097201252239
1271,-78.02682518724357,0.007150807502906531,0.4958870839213299,0.18146295470738266,5.564,-0.007150807502906531,0.0,23.236742496185588,23.22959168868268,-14.023512794256574,8.453762928683792,250,0,6.567902109375989
1272,-77.70925435714787,0.008277605958717515,0.4976906669810074,0.16488755631363086,5.548,-0.008277605958717515,0.0,23.22959168868268,23.221314082723964,-14.006714916573157,8.461229726845751,250,0,6.571996312309144
1273,-77.73506136220905,0.02586933763779342,0.49728864857344174,0.14994764423810775,5.552,-0.02586933763779342,0.0,23.221314082723964,23.19544474508617,-14.001271859187508,8.468537763076352,250,0,6.566266060147635
1274,-77.53344263272274,0.006989756762244781,0.4963869458396343,0.13674555812248082,5.56,-0.006989756762244781,0.0,23.19544474508617,23.188454988323926,-13.9448637828638,8.405834414750155,250,0,6.534877967303347
1275,-77.24306221143237,0.008689194157703639,0.49806023732074817,0.12557917828886223,5.544,-0.008689194157703639,0.0,23.188454988323926,23.179765794166222,-13.932731279118395,8.435851513884382,250,0,6.540289986834968
1276,-76.72918457566564,0.0044745972041759785,0.4994236678412428,0.11580326755079176,5.524,0.0044745972041759785,0.0,23.179765794166222,23.1842403913704,-13.890149271481835,8.421098334299025,250,0,6.534694107604785
1277,-77.01618385357739,0.0001288009739788265,0.4987023160162784,0.10800810783495739,5.536,-0.0001288009739788265,0.0,23.1842403913704,23.18411159039642,-13.911882921527708,8.4707977459922,250,0,6.536114217903687
1278,-77.0156891138866,0.006417015145370186,0.4987023160162784,0.10133549786055071,5.536,0.006417015145370186,0.0,23.18411159039642,23.19052860554179,-13.911793553808995,8.407933859339341,250,0,6.536308172595491
1279,-77.2217525116574,0.003983451741017774,0.49806023732074817,0.09706349825271786,5.544,-0.003983451741017774,0.0,23.19052860554179,23.186545153800772,-13.92888753817774,8.408907707179136,250,0,6.538437832234294
1280,-77.10879050349962,0.0016544212183369211,0.4983974317750845,0.09265167062614282,5.54,0.0016544212183369211,0.0,23.186545153800772,23.18819957501911,-13.918554242508957,8.426564644782037,250,0,6.536619191176044
1281,-78.30279419549898,0.005521859669460838,0.5121874656802918,0.11288195039119532,5.608,-0.005521859669460838,0.0,23.18819957501911,23.182677715349648,-13.962695113320075,8.696220738077633,250,0,6.5085941863073025
1282,-76.17622892564626,0.0008350730595800826,0.4998559792580259,0.10284677660211626,5.488,0.0008350730595800826,0.0,23.182677715349648,23.183512788409228,-13.880508186160032,8.469419526212613,250,0,6.556105891177085
1283,-76.28410919349719,0.008527188516243456,0.49993599590347565,0.09575923208984892,5.492,-0.008527188516243456,0.0,23.183512788409228,23.174985599892985,-13.890041732246393,8.43254380033966,250,0,6.557602530135992
1284,-76.01244618896762,0.01594592403062478,0.49959983987187184,0.09008906525442072,5.48,-0.01594592403062478,0.0,23.174985599892985,23.15903967586236,-13.870884341052484,8.435377697729516,250,0,6.557539781775114
1285,-75.56451368041901,0.02656201678592751,0.5222106854517627,0.09395190106237977,5.464,-0.02656201678592751,0.0,23.15903967586236,23.132477659076432,-13.829523001540815,8.817958353671813,250,0,6.549594544580768
1286,-76.85711585596742,0.027907283951140727,0.4968541033341679,0.08604348533985515,5.556,-0.027907283951140727,0.0,23.132477659076432,23.10457037512529,-13.833174200138124,8.390313753500005,250,0,6.485225779766114
1287,-76.67272553687357,0.03128200185491892,0.4958870839213299,0.07938517768283523,5.564,-0.03128200185491892,0.0,23.10457037512529,23.073288373270373,-13.780144776576845,8.25091028173482,250,0,6.454455063853563
1288,-75.18576472272522,0.018608833832871596,0.4999839997439918,0.07406852487029135,5.496,-0.018608833832871596,0.0,23.073288373270373,23.0546795394375,-13.680088195546803,8.339513934552183,250,0,6.455933929339063
1289,-75.81328480251678,0.0037845022137084072,0.49806023732074817,0.07086720748654822,5.544,-0.0037845022137084072,0.0,23.0546795394375,23.050895037223793,-13.674834921088884,8.290434893908154,250,0,6.419501813887617
1290,-75.04952867768178,0.013683320788686615,0.5,0.06949056204516028,5.5,-0.013683320788686615,0.0,23.050895037223793,23.037211716435106,-13.645368850487596,8.313870135396984,250,0,6.436551586079317
