ITERATIONS,Traj,DeltaOmega,OmegaBefore,NormDeltaOmega,RewardStd,TimestepsMean,ReturnsMean,ReturnsStd,TimestepsStd,RewardMean,ConfortViolation,Wins,NormDeltaVar,Omega
1596,250,0.014812700224688058,23.278245004297972,0.014812700224688058,6.631032346616191,5.512,-77.58859396645708,8.555774808318677,0.4998559792580259,-14.07630514630934,0,0.0,0.0019072763204301018,23.29305770452266
1597,250,0.0004767825338234388,23.29305770452266,0.0004767825338234388,6.641162653891929,5.528,-78.07283650325357,8.57920668557327,0.4992153843783262,-14.12316145138451,0,0.0,0.0019286319259341404,23.293534487056483
1598,250,0.005982070653349325,23.293534487056483,0.005982070653349325,6.627454390438693,5.544,-78.27324538121226,8.564202343353083,0.49806023732074817,-14.118550754186916,0,0.0,0.0019491624239428148,23.299516557709833
1599,250,9.0602220421232e-05,23.299516557709833,9.0602220421232e-05,6.654185598834504,5.512,-77.85864851775344,8.546116843294213,0.49985597925802594,-14.12529907796688,0,0.0,0.0019672103907877186,23.299607159930254
1600,250,0.003972423875072906,23.299607159930254,0.003972423875072906,6.653894237897074,5.508,-77.76106988123225,8.63216167222169,0.49993599590347565,-14.117841300151099,0,0.0,0.001983434988232158,23.303579583805327
1601,250,-0.006905798437550459,23.303579583805327,0.006905798437550459,6.650362322598257,5.528,-78.18092179340023,8.606893985106776,0.4992153843783262,-14.142713783176601,0,0.0,0.002000413581965337,23.296673785367776
1602,250,-0.007023140038945996,23.296673785367776,0.007023140038945996,6.6386074745902635,5.532,-78.13328988270796,8.602148004114204,0.49897494927100305,-14.123877419144604,0,0.0,0.002018266733373543,23.28965064532883
1603,250,-0.010569776804231878,23.28965064532883,0.010569776804231878,6.634990867113773,5.532,-78.08623522573787,8.586573327663514,0.49897494927100305,-14.115371515860062,0,0.0,0.0020358505398262636,23.2790808685246
1604,250,-0.009557804098839995,23.2790808685246,0.009557804098839995,6.621335295009134,5.536,-78.01962356902386,8.529931481883603,0.4987023160162784,-14.093140095560672,0,0.0,0.002053830782707972,23.26952306442576
1605,250,-0.008420333491720555,23.26952306442576,0.008420333491720555,6.613597450476471,5.536,-77.92543350487756,8.521696599257718,0.4987023160162784,-14.076125994378168,0,0.0,0.0020715392411846958,23.261102730934038
1606,250,-0.003222461359374762,23.261102730934038,0.003222461359374762,6.6056125754479345,5.536,-77.83172673093662,8.509843169490953,0.4987023160162784,-14.059199192726993,0,0.0,0.0020887863397619786,23.257880269574663
1607,250,-0.0031610684567873193,23.257880269574663,0.0031610684567873193,6.63315361045591,5.476,-76.79537595538443,8.52723993964986,0.4994236678412428,-14.023991226330244,0,0.0,0.002105273887060158,23.254719201117876
1608,250,-0.004634721807850184,23.254719201117876,0.004634721807850184,6.626154884276717,5.48,-76.81303829160207,8.543161009616249,0.49959983987187184,-14.016977790438334,0,0.0,0.002117948708009055,23.250084479310026
1609,250,-0.026571090494609706,23.250084479310026,0.026571090494609706,6.622208504764654,5.488,-76.94429794496759,8.541003234512678,0.4998559792580259,-14.020462453529078,0,0.0,0.0021341708535185648,23.223513388815416
1610,250,-0.02560022118149874,23.223513388815416,0.02560022118149874,6.582937105906403,5.512,-77.02709151024709,8.483891434168587,0.49985597925802594,-13.974436050480241,0,0.0,0.0021491072336481285,23.197913167633917
1611,250,-0.02617438573905062,23.197913167633917,0.02617438573905062,6.5377145011627595,5.56,-77.57180763221554,8.43449283334497,0.49638694583963433,-13.951763962628691,0,0.0,0.002168383824030071,23.171738781894867
1612,250,-0.027545115113490226,23.171738781894867,0.027545115113490226,6.533707980736459,5.524,-76.72045758360134,8.43402139453498,0.4994236678412428,-13.888569439464401,0,0.0,0.0021813279397995067,23.144193666781376
1613,250,-0.02103595138217429,23.144193666781376,0.02103595138217429,6.504042512643342,5.532,-76.54735256265074,8.366886884389086,0.49897494927100305,-13.837193160276708,0,0.0,0.002197663486851525,23.123157715399202
1614,250,0.0012920497104111917,23.123157715399202,0.0012920497104111917,6.5156042168233395,5.46,-75.08139259336878,8.398054800530689,0.49839743177508444,-13.751170804646295,0,0.0,0.002208862430316041,23.124449765109613
1615,250,-0.005670834984087492,23.124449765109613,0.005670834984087492,6.473541379430392,5.568,-76.9848808030239,8.340353918830061,0.495354418573207,-13.826307615485618,0,0.0,0.0022266330714213094,23.118778930125526
1616,250,-0.013986971486509958,23.118778930125526,0.013986971486509958,6.44351247308771,5.612,-77.60733688550826,8.17605798066314,0.4872945721019269,-13.828819829919503,0,0.0,0.002246067247440045,23.104791958639016
1617,250,-0.01389062969638033,23.104791958639016,0.01389062969638033,6.481043512464005,5.512,-75.83163555166652,8.409942947851004,0.4998559792580259,-13.757553619678248,0,0.0,0.0022610220872806147,23.090901328942635
1618,250,-0.005969339439193533,23.090901328942635,0.005969339439193533,6.477128085049602,5.484,-75.17089459388427,8.342608672553192,0.499743934430424,-13.707311195091952,0,0.0,0.002270618703302314,23.084931989503442
1619,250,-0.012975505583600722,23.084931989503442,0.012975505583600722,6.453905503104831,5.524,-75.7812609939426,8.341547699749821,0.4994236678412428,-13.718548333443628,0,0.0,0.0022857487223888395,23.07195648391984
1620,250,-0.013877284789991506,23.07195648391984,0.013877284789991506,6.46014866856566,5.492,-75.14673590089873,8.354823647585313,0.49993599590347565,-13.682945357046382,0,0.0,0.002295676588463733,23.05807919912985
1621,250,-0.008697764651625306,23.05807919912985,0.008697764651625306,6.4313302359658735,5.52,-75.42815555878931,8.337584697941814,0.49959983987187184,-13.664520934563281,0,0.0,0.002313472343901616,23.049381434478224
1622,250,-0.002551670411857998,23.049381434478224,0.002551670411857998,6.391920046901928,5.592,-76.54157663123027,8.190238401642205,0.4914631217090455,-13.687692530620579,0,0.0,0.002333591071728333,23.046829764066366
1623,250,0.001097499340612984,23.046829764066366,0.001097499340612984,6.408055829338821,5.548,-75.76573922128844,8.294215771676456,0.4976906669810074,-13.65640577168141,0,0.0,0.0023523714001521773,23.04792726340698
1624,250,-0.0015103410055132827,23.04792726340698,0.0015103410055132827,6.424171515083492,5.52,-75.34434103786018,8.295112677921471,0.49959983987187184,-13.649337144539885,0,0.0,0.0023675982680658085,23.046416922401466
1625,250,-0.004050762108402495,23.046416922401466,0.004050762108402495,6.419260878261505,5.524,-75.37525609529266,8.306110970287987,0.4994236678412428,-13.645049981045014,0,0.0,0.0023851317377935667,23.042366160293064
1626,250,0.014575183361184685,23.042366160293064,0.014575183361184685,6.392872725136227,5.572,-76.11373535733028,8.234685047889183,0.494788843851597,-13.660038649915698,0,0.0,0.0024038879250596603,23.05694134365425
1627,250,0.029159048351374395,23.05694134365425,0.029159048351374395,6.440791682285014,5.496,-75.00590953855851,8.322646899290753,0.4999839997439918,-13.64736345315839,0,0.0,0.0024208613016631357,23.086100392005623
1628,250,0.031154317349688654,23.086100392005623,0.031154317349688654,6.469737471068435,5.5,-75.43200027850253,8.367276836809554,0.5,-13.714909141545911,0,0.0,0.0024350656110298354,23.11725470935531
1629,250,0.04909635386671596,23.11725470935531,0.04909635386671596,6.46004351913344,5.564,-76.73473531930696,8.311310190529074,0.4958870839213299,-13.791289597287376,0,0.0,0.0024559815133349478,23.166351063222027
1630,250,0.05330944232730417,23.166351063222027,0.05330944232730417,6.519319664637972,5.536,-76.81473672604417,8.459109359451304,0.4987023160162784,-13.875494350802773,0,0.0,0.002477307428486612,23.21966050554933
1631,250,0.05335676304076031,23.21966050554933,0.05335676304076031,6.612041983120102,5.444,-75.83105019633123,8.437990356480631,0.4968541033341679,-13.929289161706688,0,0.0,0.0024943895518880106,23.273017268590092
1632,250,0.047974218290981696,23.273017268590092,0.047974218290981696,6.642118649134133,5.48,-76.99260609862515,8.581389863242732,0.49959983987187184,-14.049745638435244,0,0.0,0.0025205046603930096,23.320991486881073
1633,250,0.04426410714673423,23.320991486881073,0.04426410714673423,6.655785035651999,5.54,-78.51625451074831,8.608470390705818,0.49839743177508444,-14.172609117463596,0,0.0,0.002548926562446768,23.365255594027808
1634,250,0.04156799544421119,23.365255594027808,0.04156799544421119,6.73083050351389,5.464,-77.65711946992396,8.676307096458943,0.49870231601627835,-14.212503563309655,0,0.0,0.002576561363175217,23.40682358947202
1635,250,0.027947881100903516,23.40682358947202,0.027947881100903516,6.718233967441628,5.572,-79.99523875681109,8.64418157213535,0.494788843851597,-14.35664730021735,0,0.0,0.002616881384872765,23.434771470572922
1636,250,0.008861097967365339,23.434771470572922,0.008861097967365339,6.770713194918709,5.52,-79.41229191914935,8.74623605480707,0.49959983987187184,-14.38628476796184,0,0.0,0.0026481894152203807,23.443632568540288
1637,250,0.01690614522895828,23.443632568540288,0.01690614522895828,6.7919842298108035,5.48,-78.73130913223518,8.756144886686743,0.49959983987187184,-14.36702721391153,0,0.0,0.0026744665700489615,23.460538713769246
1638,250,0.006400963223207157,23.460538713769246,0.006400963223207157,6.782455208502289,5.54,-80.01129007268973,8.737888082420849,0.49839743177508444,-14.442471132254463,0,0.0,0.0027067009945158597,23.466939676992453
1639,250,0.0018177527716538577,23.466939676992453,0.0018177527716538577,6.802909557004667,5.512,-79.59871578085821,8.793377331660786,0.4998559792580259,-14.440986172144088,0,0.0,0.002736639192831461,23.468757429764107
1640,250,-0.003148480143412513,23.468757429764107,0.003148480143412513,6.807255655598814,5.504,-79.46540045233655,8.766025783548987,0.4999839997439918,-14.43775444264836,0,0.0,0.002762345637560177,23.465608949620695
1641,250,-0.017647122547536753,23.465608949620695,0.017647122547536753,6.783141927128015,5.556,-80.3934099778357,8.731835544898496,0.4968541033341679,-14.469656223512544,0,0.0,0.0028004955223064946,23.447961827073158
1642,250,-0.02916107904150067,23.447961827073158,0.02916107904150067,6.8020222197624625,5.48,-78.85046511213228,8.745228904528494,0.49959983987187184,-14.388771005863555,0,0.0,0.0028257280815293987,23.418800748031657
1643,250,-0.029012504497206493,23.418800748031657,0.029012504497206493,6.772797054789591,5.484,-78.60117583934311,8.730011439836328,0.499743934430424,-14.332818351448418,0,0.0,0.002853113142141807,23.38978824353445
1644,250,-0.033094362437456226,23.38978824353445,0.033094362437456226,6.717684188987286,5.544,-79.3387805566106,8.706060733165176,0.4980602373207482,-14.310746853645492,0,0.0,0.002884684075594463,23.356693881096994
1645,250,-0.02919151001809439,23.356693881096994,0.02919151001809439,6.702771998808447,5.508,-78.33662818490198,8.64453016698364,0.49993599590347565,-14.222336271768699,0,0.0,0.002913193681001538,23.3275023710789
1646,250,-0.042639778300770814,23.3275023710789,0.042639778300770814,6.670854333286338,5.528,-78.42458756981223,8.59340047519724,0.49921538437832624,-14.186792252136803,0,0.0,0.002939448690391427,23.28486259277813
1647,250,-0.04676358335958852,23.28486259277813,0.04676358335958852,6.663976808236295,5.464,-76.88274735755768,8.560229981413134,0.49870231601627835,-14.070780995160629,0,0.0,0.002961133948840913,23.23809900941854
1648,250,-0.05154546171263519,23.23809900941854,0.05154546171263519,6.568376852194951,5.58,-78.38404788138476,8.432234458643233,0.4935585071701227,-14.047320408850315,0,0.0,0.002986948565128468,23.186553547705905
1649,250,-0.04683581723378438,23.186553547705905,0.04683581723378438,6.511100813443046,5.596,-78.06211747504724,8.295925005390917,0.49069746280167376,-13.949627854726097,0,0.0,0.003012024991748444,23.13971773047212
1650,250,-0.027693216843157842,23.13971773047212,0.027693216843157842,6.493168335947265,5.532,-76.41883661999964,8.365938242521352,0.49897494927100305,-13.813961789587786,0,0.0,0.003035002821829883,23.112024513628963
1651,250,-0.016899093155494427,23.112024513628963,0.016899093155494427,6.442874749210957,5.596,-77.24414456029832,8.239771536925616,0.49069746280167376,-13.803456854949665,0,0.0,0.0030589885220987916,23.09512542047347
1652,250,-0.03596747998334848,23.09512542047347,0.03596747998334848,6.464310037121495,5.54,-76.25443187276065,8.287010350374135,0.49839743177508444,-13.76433788316979,0,0.0,0.0030832690068909527,23.05915794049012
1653,250,-0.03779140632100564,23.05915794049012,0.03779140632100564,6.409202592085898,5.572,-76.31027670526665,8.241914720533261,0.494788843851597,-13.695311684362284,0,0.0,0.0031081935144210864,23.021366534169115
1654,250,-0.023414383261343374,23.021366534169115,0.023414383261343374,6.391580195571972,5.532,-75.22103658247116,8.301797451064141,0.49897494927100305,-13.59743972929703,0,0.0,0.0031249934403564054,22.99795215090777
1655,250,-0.005503352262216765,22.99795215090777,0.005503352262216765,6.356065737176851,5.568,-75.58749307352878,8.15660311396458,0.495354418573207,-13.575339991653875,0,0.0,0.003150082655809815,22.992448798645555
1656,250,0.004353933721748859,22.992448798645555,0.004353933721748859,6.351536299369102,5.572,-75.62227197754625,8.180283958843168,0.494788843851597,-13.571836320449792,0,0.0,0.0031693146366939223,22.996802732367303
1657,250,-0.0038773011915900213,22.996802732367303,0.0038773011915900213,6.3619845374571335,5.56,-75.484094617438,8.161107524747196,0.49638694583963433,-13.576276010330577,0,0.0,0.003195337812674208,22.992925431175713
1658,250,-0.001148025430694588,22.992925431175713,0.001148025430694588,6.365204567020838,5.544,-75.17331042957468,8.209136395574035,0.49806023732074817,-13.559399428133965,0,0.0,0.0032182721664078553,22.99177740574502
1659,250,-0.011033601769419477,22.99177740574502,0.011033601769419477,6.366373865947285,5.548,-75.2719578511763,8.213891872953798,0.4976906669810074,-13.567404082764293,0,0.0,0.003247137192180722,22.9807438039756
1660,250,-0.006150810596206924,22.9807438039756,0.006150810596206924,6.385593826840242,5.48,-74.01736303139874,8.261850152063591,0.49959983987187184,-13.506818071423128,0,0.0,0.003261628481732398,22.974592993379392
1661,250,0.013038961773908397,22.974592993379392,0.013038961773908397,6.349300184370738,5.532,-74.72547667827757,8.170261005327832,0.49897494927100305,-13.507859124779026,0,0.0,0.003281718403069222,22.9876319551533
1662,250,0.013194676715677645,22.9876319551533,0.013194676715677645,6.366129912521562,5.524,-74.74707353130653,8.274683082409544,0.4994236678412428,-13.531331196833186,0,0.0,0.0033014361042632036,23.00082663186898
1663,250,0.024997781584144008,23.00082663186898,0.024997781584144008,6.37930564343799,5.52,-74.81570016787127,8.23810221311229,0.49959983987187184,-13.553568870991173,0,0.0,0.0033252728322691024,23.025824413453122
1664,250,0.015476236278871625,23.025824413453122,0.015476236278871625,6.400342218225026,5.532,-75.32775279804447,8.275446159106227,0.49897494927100305,-13.616730440716644,0,0.0,0.003358710704574173,23.041300649731994
1665,250,0.009142293060588003,23.041300649731994,0.009142293060588003,6.4047178706514485,5.556,-75.90301309068478,8.221213294558328,0.4968541033341679,-13.661449440368031,0,0.0,0.0033909123120157954,23.050442942792582
1666,250,0.021102605034243993,23.050442942792582,0.021102605034243993,6.406225153520217,5.556,-75.9188587951488,8.211896902268524,0.4968541033341679,-13.66430143901166,0,0.0,0.003423611333252984,23.071545547826826
1667,250,0.019975129092042465,23.071545547826826,0.019975129092042465,6.4013923003789115,5.616,-77.18377059791744,8.139353160316693,0.4863578929142612,-13.743548895640574,0,0.0,0.0034694126202131784,23.09152067691887
1668,250,0.011766044710601165,23.09152067691887,0.011766044710601165,6.468864497006968,5.504,-75.51294307155675,8.305930493995897,0.4999839997439918,-13.71964808712877,0,0.0,0.0034955427265412576,23.10328672162947
1669,250,0.02185374149139463,23.10328672162947,0.02185374149139463,6.47394666739494,5.52,-75.92467255421813,8.383314369683578,0.49959983987187184,-13.754469665619228,0,0.0,0.003527985231539815,23.125140463120864
1670,250,0.029083713109876896,23.125140463120864,0.029083713109876896,6.493766790460322,5.512,-75.98018468812631,8.330235560747807,0.4998559792580259,-13.784503753288519,0,0.0,0.003560532950978035,23.15422417623074
